1,64,0.04853517026640475,0.06853600343068442
1,256,0.1948028290644288,0.27521212895711267
1,1024,0.7898056842386723,1.1179383595784507
4,64,0.194140681065619,0.27414401372273767
4,256,0.7792113162577152,1.1008485158284507
4,1024,3.159222736954689,4.471753438313803
16,64,0.776562724262476,1.0965760548909507
16,256,3.116845265030861,4.403394063313803
16,1024,12.636890947818756,17.88701375325521
